image_id,product_id,image_type,verification_status,source_page,asset_url,local_path,sha256,width,height,format,retrieved_at
img-7a9423138566,philips-air-ac2889-40,PRODUCT_IN_CONTEXT,EXACT_VERIFIED,https://www.usa.philips.com/c-p/AC2889_40/2000i-series,https://images.philips.com/is/image/philipsconsumer/vrs_ccac6e60_d04f_4e8e_9df5519859e70cea?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-7089eb21712a,philips-air-ac2889-40,PRODUCT_IN_CONTEXT,EXACT_VERIFIED,https://www.usa.philips.com/c-p/AC2889_40/2000i-series,https://images.philips.com/is/image/philipsconsumer/vrs_3f8c9894_c50e_416b_82a381ae7c9cf10f?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-6ad0ac0dd310,philips-air-ac2220-10,HERO_FRONT,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/AC2220_10,https://dam.versuni.com/transform/webp150x150/dd6bbae0-a105-4719-b973-68a9cfe7e777/CC_2025_AC2220_10_RFT.webp,,,,,webp,2026-08-26
img-41da793e9b66,philips-air-ac2220-10,ANGLE,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/AC2220_10,https://dam.versuni.com/transform/webp150x150/6e9e5551-6331-4e90-bd25-df4a569f6a2e/CC_2025_AC2220_10_A1.webp,,,,,webp,2026-08-26
img-dda83aef5f9f,philips-air-ac2220-10,DETAIL_CONTROL,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/AC2220_10,https://dam.versuni.com/transform/webp150x150/52893c74-5b26-48d4-9ceb-9354e86e6845/CC_2025_AC2220_10_A2.webp,,,,,webp,2026-08-26
img-eda213d730a1,philips-air-ac3033-73,ANGLE,EXACT_VERIFIED,https://www.philips.com.au/c-p/AC3033_73/3000i-series,https://images.philips.com/is/image/philipsconsumer/vrs_f177af86_e25b_40d2_83a0ce276081d29f?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-28bf4d633623,philips-air-ac3033-73,PRODUCT_IN_CONTEXT,EXACT_VERIFIED,https://www.philips.com.au/c-p/AC3033_73/3000i-series,https://images.philips.com/is/image/philipsconsumer/vrs_f7a56c59_9768_4167_b1ad914f22421b51?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-73b0062c6747,philips-air-ac3033-73,DETAIL_CONTROL,EXACT_VERIFIED,https://www.philips.com.au/c-p/AC3033_73/3000i-series,https://images.philips.com/is/image/philipsconsumer/vrs_e17fcf7a_9b2c_4ba6_8e6c876632c3ff06?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-59fed70fe5f8,philips-air-ac3220-10,ANGLE,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/AC3220_10,https://dam.versuni.com/transform/webp150x150/7465742d-6734-4354-ba83-fa0a0e3ab0cb/CC_2024_AC3220_10_A1_Fullframe-tif.webp,,,,,webp,2026-08-26
img-5ee1900c3c18,philips-air-ac3220-10,DETAIL_CONTROL,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/AC3220_10,https://dam.versuni.com/transform/webp150x150/eb446e57-4230-4704-91a3-53da211a1884/CC_2024_AC3220_10_A5_Fullframe-tif.webp,,,,,webp,2026-08-26
img-a98b333ddf9a,philips-air-ac3220-10,UNREADABLE,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/AC3220_10,https://dam.versuni.com/transform/webp150x150/28101acc5-f831-4266-919a-86aea768f540/CC_2024_AC3220_10_TEC_1x1-tif.webp,,,,,webp,2026-08-26
img-762e9d97e650,philips-air-ac3220-10,PRODUCT_IN_CONTEXT,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/AC3220_10,https://dam.versuni.com/transform/webp150x150/d9d65770-4e3b-4bf2-a908-cf4b250aa0eb/CC_2024_AC3220_10_FIM_1x1-tif.webp,,,,,webp,2026-08-26
img-2c69ba0851e8,philips-air-ac3420-10,ANGLE,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/AC3420_10,https://dam.versuni.com/transform/webp150x150/bc57b2df-e098-4911-a8d9-017759e387bd/CC_2024_AC3420_10_A1_Fullframe-tif.webp,,,,,webp,2026-08-26
img-f112d6b977cf,philips-air-ac3420-10,DETAIL_CONTROL,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/AC3420_10,https://dam.versuni.com/transform/webp150x150/53e4507d-3834-4b93-8c89-ff6c0b2760be/CC_2024_AC3420_10_A4_Fullframe-tif.webp,,,,,webp,2026-08-26
img-ed9e28c9bb70,philips-air-ac3420-10,MARKETING_GRAPHIC,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/AC3420_10,https://dam.versuni.com/transform/webp150x150/acaf1c34-3c04-4a53-9b4a-a76b8d0b2a30/CC_2024_AC3420_10_TEC_1x1-tif.webp,,,,,webp,2026-08-26
img-715cc72487bd,philips-air-ac3420-10,PRODUCT_IN_CONTEXT,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/AC3420_10,https://dam.versuni.com/transform/webp150x150/ac1e55eb-075c-4c15-a490-c77c40b2dd87/CC_2024_AC3420_10_FIM_Fullframe-tif.webp,,,,,webp,2026-08-26
img-efe5026b9408,philips-air-ac4220-12,DETAIL_CONTROL,EXACT_VERIFIED,https://www.philips.com.au/c-p/AC4220_12/smart-air-purifier,https://images.philips.com/is/image/philipsconsumer/vrs_0e7232a6_9972_4cfd_9c1ad8f8306800a5?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-3392965a94bd,philips-air-ac4220-12,PRODUCT_IN_CONTEXT,EXACT_VERIFIED,https://www.philips.com.au/c-p/AC4220_12/smart-air-purifier,https://images.philips.com/is/image/philipsconsumer/vrs_25b7bbd7_e9e6_4d38_a2df49a521ebf380?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-f3bba6c58a06,philips-air-ac4220-12,PRODUCT_IN_CONTEXT,EXACT_VERIFIED,https://www.philips.com.au/c-p/AC4220_12/smart-air-purifier,https://images.philips.com/is/image/philipsconsumer/vrs_b6248925_9571_4d3f_8a19e19f7f72edf4?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-4a2337447fd9,philips-air-amf220-15,PRODUCT_IN_CONTEXT,EXACT_VERIFIED,https://www.philips.co.za/c-p/AMF220_15/2000-series-3-in-1-purifier-fan-and-heater,https://images.philips.com/is/image/philipsconsumer/vrs_52432e6d_2442_49b7_83b031c4d3f23a47?wid=305&hei=173&$jpglarge$,,,,,jpg,2026-08-26
img-d1b6f8d93a5d,philips-air-amf220-15,DETAIL_CONTROL,EXACT_VERIFIED,https://www.philips.co.za/c-p/AMF220_15/2000-series-3-in-1-purifier-fan-and-heater,https://images.philips.com/is/image/philipsconsumer/vrs_37437d6b_abce_4cf5_a27e5e316dbf6c5f?wid=305&hei=173&$jpglarge$,,,,,jpg,2026-08-26
img-1acebf487e7b,philips-air-amf765-30,PRODUCT_IN_CONTEXT,FAMILY_VERIFIED,https://www.home-appliances.philips/gb/en/p/AMF765_30,https://dam.versuni.com/transform/webp150x150/460252d1-af89-45cd-ab6b-f92d29425cc2/CC_2026_AMF765_10_2-in-1-device_1x1.webp,,,,,webp,2026-08-26
img-d7a53950b060,philips-air-amf765-30,DETAIL_CONTROL,FAMILY_VERIFIED,https://www.home-appliances.philips/gb/en/p/AMF765_30,https://dam.versuni.com/transform/webp150x150/84a7011c-2a5a-4f69-b710-f524420c03f3/CC_2026_AMF765_10_Control_1x1.webp,,,,,webp,2026-08-26
img-75367251bb43,philips-air-amf765-30,MARKETING_GRAPHIC,FAMILY_VERIFIED,https://www.home-appliances.philips/gb/en/p/AMF765_30,https://dam.versuni.com/transform/webp150x150/1d9e5581-2be4-4d34-bcc9-be41c051ed27/CC_2026_AMF765_10_Dimensions_1x1.webp,,,,,webp,2026-08-26
img-ac80eff58f97,philips-air-amf870-35,ANGLE,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/AMF870_35,https://dam.versuni.com/transform/webp150x150/3fb551aa-ec8b-438a-9d41-d42e0e5f3b85/AMF870_35_APS_Online_RGB-tif.webp,,,,,webp,2026-08-26
img-1770c4266834,philips-air-amf870-35,ANGLE,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/AMF870_35,https://dam.versuni.com/transform/webp150x150/446eea68-7f29-400e-996c-ada78f1e4522/AMF870_35_A1_Print_CMYK-tif.webp,,,,,webp,2026-08-26
img-45a9aa378818,philips-air-amf870-35,MARKETING_GRAPHIC,FAMILY_VERIFIED,https://www.home-appliances.philips/gb/en/p/AMF870_35,https://dam.versuni.com/transform/webp150x150/e9d96605-3a4c-404f-9847-6c04de79500c/AMF870_15_TEC_Retail_RGB-jpg.webp,,,,,webp,2026-08-26
img-59b66c9d99a4,philips-air-amf870-35,PRODUCT_IN_CONTEXT,EXACT_VERIFIED,https://www.home-appliances.philips/gb/en/p/AMF870_35,https://dam.versuni.com/transform/webp150x150/8929f161-2f69-4b4e-b87a-097d73240e7e/AMF870_Product_in_situation_fullframe-jpg.webp,,,,,webp,2026-08-26
img-5e620a94fb58,philips-air-ac5659-40,ANGLE,EXACT_VERIFIED,https://www.usa.philips.com/c-p/AC5659_40/series-5000i-air-purifier,https://images.philips.com/is/image/philipsconsumer/vrs_5ae63a74_dd8f_4854_9ab609d92a5b79e7?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-5014cccad463,philips-air-ac5659-40,PRODUCT_IN_CONTEXT,EXACT_VERIFIED,https://www.usa.philips.com/c-p/AC5659_40/series-5000i-air-purifier,https://images.philips.com/is/image/philipsconsumer/vrs_535eb196_e9d4_4436_8eea641486ba3134?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-10480beba27d,philips-air-ac5659-40,DETAIL_CONTROL,EXACT_VERIFIED,https://www.usa.philips.com/c-p/AC5659_40/series-5000i-air-purifier,https://images.philips.com/is/image/philipsconsumer/vrs_939064a9_ef2a_4408_a6090e839ca23504?$png$&wid=410&hei=410&fit=constrain,,,,,png,2026-08-26
img-abc212e79659,walita-cf-ep5441-55,HERO_FRONT,EXACT_VERIFIED,https://web.archive.org/web/20260419054938/https://www.walita.com.br/cafeteira-espresso-automatica-serie-5400-philips-walita-preta-1400w---ep5441-ep5441-55-preto/p,https://web.archive.org/web/20230621001225im_/https://walitastore.vtexassets.com/arquivos/ids/159628-1200-auto,,,1000,1000,png,2026-08-27
